Date,SF_Price,Sentiment_score,News
2016-11-28,40672,1.0,gold ends higher after twosession drop to 9month lows | gold futures settle higher after declining over the past two sessions | gold prices jump 1330 or 11 to 119160 an ounce | gold recovers from 912 month low as dollar weakens | feb gold settles at 119380oz up 1280 or 11
2016-11-29,40838,-0.6666666666666666,gold silver trade flat in early trade 28350 28000 key support levels for gold today | feb gold settles at 119080oz down 3 or 03 | gold prices register third decline in 4 sessions
2016-11-30,40089,-0.8,gold trades lower after adp employment report | gold prices log worst monthly loss since june 2013 | cashs king customers rush to sell old gold | gold prices sink nearly 8 in november for worst monthly loss in 2016 | february gold falls 720 or 07 at 118320oz
2016-12-01,39718,-0.8333333333333334,february gold slips 190 or 01 at 1172oz | gold prices slip lower following november rout | gold early losses hold steady after jobless claims | amended it law not to tax ancestral jewellery gold | gold settles lower following november rout as dollar wavers
2016-12-02,40327,0.5,gold gains for the session ends lower for the week | no proposal to cut import duty on gold government | feb gold settles at 117780oz up 840 or 07 | gold futures tally weekly loss of 01 based on mostactive contracts | february gold trades at 680 or 06 at 117620oz
2016-12-05,40241,-0.42857142857142855,kinross gold downgraded to sell at citigroup | gold falls by rs 200 on weak global cues muted demand | gold settles down 130 or 01 at 117650 an ounce | gold prices nudge up after italy pm resigns | gold settles lower as accelerated fed hike pace prospects rise
2016-12-06,41022,-0.5,gold prices gain slightly in asia with demand forces in focus | gold prices suffer backtoback drop | gold futures log second straight session of losses | feb gold settles at 117010oz down 640 or 05
2016-12-07,41946,0.8333333333333334,how much gold will india consume traders bearish wgc bullish | gold futures log first gain in three sessions | feb gold climbs 740 or 06 to settle at 117750oz | gold futures end higher after backtoback drop | gold appetite hit a 5year high in november as prices tumbled
2016-12-08,41525,-0.7777777777777778,feb gold settles at 117240oz down 510 or 04 | demonetisation effect 15 tonnes of gold sold on november 89 | gold futures decline rs 59 on profitbooking | gold prices extend decline off 03 at 1117340oz | gold off 01 at 117610oz
2016-12-09,41221,-0.7692307692307693,gold to trade in 2764427990 range achiievers equities | gold marks new session lows as us dollar index trades near days highs | gold prices slip lower as dollar remains supported | gold futures down five weeks in a row | gold closed lower on friday
2016-12-12,41724,0.2857142857142857,feb gold settles at 116580oz up 390 or 03 | yamana gold upgraded to outperform from sector perform at rbc capital | alamos gold upgraded to outperform from sector perform at rbc capital | gold jewellery sales pick up slowly after falling 80 | gold edges down to 10month low as dollar rises on fed hike bets
2016-12-13,41235,-1.0,gold futures mark lowest finish since early february | gold futures fall to rs 27587 on profitbooking | feb gold settles at 1159oz down 680 or 06
2016-12-14,41728,-0.14285714285714285,gold futures fall in electronic trading after fed raises interest rates | gold to trade in 2738027726 range achiievers equities | gold futures settle higher ahead of fed decision | gold moves lower as fed hikes interest rates | feb gold gains 470 or 04 to settle at 116370oz
2016-12-15,39295,-1.0,gold finishes at 10month low on fedinduced dollar rally | feb gold drops 3390 or 29 to settle at 112980oz | gold futures settle nearly 3 lower on fedinduced dollar rally | gold futures settle at lowest level since early february | gold maintains brutal losses after economic data off 29 at 113040oz
2016-12-16,39694,0.6,feb gold settles at 113740oz up 760 or 07 for the day | gold futures gain but still on track for sixth straight weekly loss | gold futures gain for the session but fall 21 for the week | gold futures log sixthstraight weekly loss | gold futures up on global cues
2016-12-19,39433,0.6666666666666666,gold recovers on renewed demand silver declines further | gold settles slightly higher after touching multimonth lows | gold settles higher after string of weekly declines | gold imports shrink 305 to 36157 billion in aprnov | gold imports shrink 305 to 157 bn in aprnov
2016-12-20,39426,-0.6666666666666666,gold silver trade lower in morning trade rs 2690026485 key support level for yellow metal | gold settles down 910 or 08 at 113360 an ounce | gold settles lower as dollar closes in on 14year high | gold resumes slide settles 08 lower as dollar strengthens | sell copper  gold buy crude sumeet bagadia
2016-12-21,39140,-0.16666666666666666,gold settles slightly lower even as dollar softens | gold gains on positive global cues jewellers buying | gold ends littlechanged as dow aims at 20000 | february gold ends down 40 cents or less than 01 at 133320oz | gold settles slightly lower as us stock market hovers near records
2016-12-22,38970,-1.0,gold settles down 250 or 02 at 113070 an ounce | gold flirts with 11month lows after positive us data | gold settles lower for first 3session slump in three weeks | gold settles lower for third day as dollar stabilizes | february gold down 220 or 02 at 113110oz
2016-12-23,38595,1.0,february gold up 370 or 03 at 113440oz | relaxation of restrictions in singapore india boosting gold price | gold settles up 290 or 03 at 113360 an ounce | gold holds modest gains after consumersentiment homesales data | gold settles higher but logs 7th straight weekly drop
2016-12-27,39118,0.8,gold ticks higher in light trade after holiday weekend | gold to trade in 2685527159 range achiievers equities | february gold up 1160 or 1 to 114530 an ounce | gold prices snap back after longest weekly losing streak in 12 years | february gold ends up 510 or 05 at 113870oz
2016-12-28,39420,1.0,gold strengthens to rs 28200 on global cues spot demand | gold prices extend gains on strong technical signals | gold futures settle at twoweek highs | gold futures score twoweek highs even as dollar extends climb
2016-12-29,39621,0.6,gold notches fourth winning day in a row as dollar pulls back | gold trades higher as us dollar eases target rs 27550 | gold futures climb to rs 27383 per 10 gm | gold futures extend rally to fourth session close up 15 | 2017 is the year gold drops below 1000
2016-12-30,39049,0.3333333333333333,gold slips friday snaps weekly losing streak posts 9 2016 gain | gold turns lower but will still snap worst weekly skid in 12 years | gold futures close down 05 but gain 15 for week and finish 2016 up 9
2017-01-03,40270,0.375,feb gold gains 1030 or 09 to settle at 1162oz | gold futures move lower after data show rise in dec us ism index | gold prices settle at a nearly 3week high | gold futures settle at a nearly threeweek high | gold edges up despite firm dollar
2017-01-04,40267,0.7777777777777778,feb gold at 116680oz in electronic trade vs 116530 settlement | gold to trade in 2731128057 range achiievers equities | feb gold climbs 330 or 03 to settle at 116530oz | gold futures inch up in electronic trading after fomc minutes | gold futures hold gains in electronic trading after fed minutes
2017-01-05,40448,1.0,gold settles at 5week high amid doubts about feds pace of rate hikes | feb gold gains 16 or 14 to settle at a 118130oz | gold futures settle at a 5week high | february gold gains 950 or 08 at 117480oz after joblessclaims report | february gold up 950 or 08 at 117480oz after adp report
2017-01-06,40342,-0.14285714285714285,gold falls for the session but gains for a secondstraight week | gold off 350 or 03 at 117780oz after jobs report | gold ends lower after jobs report but scores second straight weekly gain | gold futures fall to rs 27861 per 10 gm | gold silver turn weak on global cues slack demand
2017-01-09,40688,0.5,feb gold settles at 118490oz up 1150 or about 1 | gold settled down by 024 on monday | cash crunch forces villagers to recycle old gold | gold futures log highest settlement in nearly 6 weeks | gold prices settle at highest level in nearly 6 weeks
2017-01-10,41096,0.42857142857142855,gold pares gains but still marks 6week high | feb gold settles at 118550oz up 60 cents or less than 01 | gold tops rs 29000mark hits overmth high on global cues | gold pares some gains by the finish but ends at a 6week high | gold futures turn a bit lower ahead of comex settlement
2017-01-11,41008,0.8888888888888888,feb gold up 950 or 08 to 1195oz ahead of comex settlement | gold prices trade solidly higher as us dollar index marks session lows | gold futures mark highest finish since nov 22 | gold futures turn a bit higher as us dollar index pares some gains | gold rallies to finish near 1200 as trump fuels market uncertainty
2017-01-12,40859,0.8571428571428571,gold rings up fresh 7week high but loses grip on 1200 level | sell gold at 121520ounce | gold futures rise to rs 28347 per 10 gm | feb gold gains 320 or 03 to settle at 119980oz | gold trades 450 or 04 higher at 120110oz after jobless claims trade data
2017-01-13,40887,0.1,forex reserves down by more than 1bn due to revaluation of gold reserves | gold hits 6week high of rs 29450 on global cues | how much income tax you should pay on investments in gold | gold extends early modest losses after economic data off 230 or 02 at 119760oz | gold futures end the week with a gain of about 19
2017-01-17,41599,0.9090909090909091,outlook stays bullish for gold | feb gold settles at 121290oz up 1670 or 14 | gold trades higher on safehaven demand rs 28650 key resistance | gold holds strong gains after empire state report | gold to trade in 2837228686 range achiievers equities
2017-01-18,41997,-0.125,gold futures post modest loss as dollar strengthens | gold turns slightly positive after consumerprice data | february gold up 50 cents or less than 01 at 121250oz | feb gold down 80 cents or less than 01 to settle at 121210oz | gold futures finish with a modest loss as the dollar strengthens
2017-01-19,41270,-0.8888888888888888,feb gold settles at 120150oz down 1060 or 09 | gold futures remain down around 07 at 120320oz after ecb holds on rates | gold under pressure as feds yellen backs gradual rate hikes | gold futures decline to rs 28615 per 10 gm | silver falls on reduced offtake gold holds steady
2017-01-20,41425,0.8333333333333334,gold tallies 4th weekly gain in a row as trump takes oath of office | how gold tends to perform in presidential inauguration years | gold futures post gain of about 07 for the week | gold eyes trump heads for fourth week of gains | gold futures gain 07 for the week
2017-01-23,41692,0.8,gold futures log highest settlement since nov 17 | will budget transform india from price taker to price setter in the gold market | gold futures jump to rs 28825 on firm global cues | gold ends near 10week high in trump era as dollar wobbles | feb gold gains 1070 or 09 to settle at 121560oz
2017-01-24,41718,-0.4,gold futures settle lower after twosession climb | gold prices ease as dollar recovers from 7week low | forget gold this year demand for yellow metal may return only in 2018 | world bank forecasts 2017 average oil price of 55 gold prices set for 8 fall this year | gold retreats after notching nearly 10week high
2017-01-25,41193,-0.8333333333333334,gold ends at a nearly 2week low as us stock indexes trade in record territory | antofagasta copper gold production rises | gold plunges to rs 29550 silver falls to rs 41500 | gold futures settle at a nearly twoweek low | gold futures mark lowest settlement since jan 13
2017-01-27,41432,-1.0,feb gold settles at 118840oz down 140 or 01 | gold futures edge down for the day to finish 14 lower for the week | february gold down 4 or 03 at 118580oz | april gold loses 140 or 01 to finish at 119110oz | golds 4thstraight drop sends metal down 14 for the week
2017-01-30,41372,0.8333333333333334,gold marks first gain in 5 sessions as dow sinks below 20000 | april gold climbs 490 or 04 to settle at 1196oz | biggest gold etf gets a sequel that removes dollar headwind | gold futures end higher after four consecutive sessions of losses | gold futures gain for the first time in 5 sessions
2017-01-31,41911,0.8888888888888888,gold futures score best monthly gain since june | april gold climbs 2020 or 17 to 121620oz after 121740 high | gold futures mark largest monthly gain since june | gold rises as trump policy fuels safe haven demand | gold futures finish at highest level in more than a week
2017-02-01,41889,-0.125,april gold down 310 or 03 to settle at 120830oz | gold futures edge up from settlement level after fed announcement | gold prices edge up after fed holds steady on rates | april gold at 120950oz in electronic trading vs 120830 settlement | gold tilts slightly lower after adps privateemployment report
2017-02-02,41801,0.8333333333333334,april gold gains 1110 or 09 to settle at 121940oz | gold futures log highest settlement since midnovember | gold rises as fed keeps us interest rates steady | gold marks highest finish since midnovember | gold to trade in 2835729129 range achiievers equities
2017-02-03,41797,0.5714285714285714,gold ends higher books best weekly gain in seven months | gold logs 25 weekly rise | global gold investment demand for 2016 hit highest level in 4 years report | gold pares loss after jobs report off 260 or 03 121530oz | gold to trade in 2867029160 range achiievers equities
2017-02-06,42286,1.0,april gold settles at 123210oz up 1130 or 09 | gold miner etf rises as futures look at highest settlement in 3 months | gold futures top 1230 an ounce for highest finish in nearly 3 months | gold futures log highest settlement since nov 10 | gold scores highest settlement in almost three months
2017-02-07,42502,0.8,april gold settles at 123610oz up 4 or 03 | gold up a 4th session to hold ground at threemonth high | gold to trade in 2885129391 range achiievers equities | gold futures log highest finish since nov 10 | gold futures up by rs 87 on firm global cues
2017-02-08,42345,1.0,april gold climbs 340 or 03 to settle at 123950oz | gold futures tally fifth consecutive session of gains | gold futures log highest settlement in almost 13 weeks | gold settles higher extends rally to a fifth day in a row
2017-02-09,42031,-0.4,should you invest in gold etfs amid steady outflows | april gold down 270 or 02 to settle at 123680oz | april gold up 01 at 1241oz | gold futures end lower after fivesession rise | gold prices settle lower to end 5session climb
2017-02-10,42597,-0.5,april gold off 9 or 07 at 122780oz | gold pares losses by the finish gains 12 for the week | gold falls on trump tax pledge us rate hike expectations | gold futures fall 048 on profitbooking global cues | time for mmtc sovereign gold coins to shine
2017-02-13,42422,-0.8,gold suffers from largest oneday loss of the month | april gold falls 1010 or 08 to settle at 122580oz | gold suffers from biggest singleday dollar and percentage loss since jan 25 | gold futures mark biggest oneday loss in 2 12 weeks | gold to trade in 2882229380 range achiievers equities
2017-02-14,42480,-0.2,gold ekes out a loss to tally fourth straight session decline | gold holds early gains after ppi report | april gold up 820 or 07 at 123420oz | gold tumbles by rs 300 on weak global cues fall in demand | gold futures off session highs as traders weigh yellens remarks
2017-02-15,42651,0.3333333333333333,gold futures rebound from a 4session decline | gold futures slip into the red after economic data | april gold climbs 770 or 06 to settle at 123310oz | gold prices snap a 4session skid | gold futures score first gain in 5 sessions
2017-02-16,43010,0.9090909090909091,gold notches highest finish in more than 3 months | gold futures mark highest settlement since nov 10 | gold fields swings to profit lifts dividend | gold holds modest gains after string of data | gold trades higher on soft dollar likely to remain volatile in near term
2017-02-17,42937,0.6,gold prices fall the day but post a third straight weekly gain | gold steady on weaker dollar set for 3rd week of gains | gold futures down for the session but gain 03 for the week | gold ends lower but tallies a thirdweekly gain | april gold falls 250 or 02 to settle at 123910oz
2017-02-21,42836,-0.2857142857142857,gold reverses course to finish flat shaking off stronger dollar | april gold trades off 70 cents or less than 01 at 123810oz | profittaking weak global cues pull gold futures down to rs 29210 | gold shakes off dollar strength to finish flat amid geopolitical handwringing | gold pares firm loss to trade at breakeven levels as stocks pare gains in afternoon trade
2017-02-22,42713,0.16666666666666666,gold steady as investors look for rate hike clues from fed | gold up in asia despite fed minutes showing rate hike in play | gold prices get postsettlement boost after fed minutes | gold jumps 03 from settlement price after fed minutes to 123740 an ounce | gold settles 05 lower ahead of fomc minutes as dollar gains
2017-02-23,42856,0.6666666666666666,gold gains after jobless claims to trade around a 15week high at 124810 up 12 | gold recovers to rs 29850 on global cues jewellers demand | gold gains to settle at 3month high as dollar softens | april gold rises 1810 or 15 to settle at 125140oz | gold drifts lower in asia as fed muchin views weighed
2017-02-24,43353,1.0,gold prices score 4th week of gains | gold scores 4th straight weekly gain as dollar struggles | gold climbs for 4th straight week as dollar softens | gold futures eye fourth consecutive week of gains | gold settles up 690 or 06 at 125830 an ounce for 16 weekly gain
2017-02-27,43424,0.5714285714285714,gold pares gains as dollar bounces off session lows | gold edges up for a third straight session | gold to trade in 2945629732 range achiievers equities | gold holds near 312 month high trumps economic policy in focus | gold prices eke out 3rd gain in a row
2017-02-28,43247,-0.3,gold ticks lower trumps speech in focus | april gold off 390 or 03 at 125540oz | april gold down 20 cents to trade at 125860oz | gold futures gain roughly 35 for the month | gold prices fall for the day but post a second straight monthly gain
2017-03-01,43408,-0.8,april gold off 09 at 124240oz | gold holds early losses after data | gold off lows but remains under pressure | gold to trade in 2942229722 range achiievers equities | gold edges down from settlement after release of fed beige book
2017-03-02,42182,-0.6666666666666666,april gold off 1180 or 09 at 123860oz | have a question about gold ask the author of precious metals investing for dummies now | silver recaptures rs 44000mark gold holds steady | april gold drops 1710 or 14 to settle at 123290oz | gold futures mark lowest settlement since midfebruary
2017-03-03,42151,-0.5555555555555556,gold ends with a loss prices suffer weekly drop of 25 | gold prices fall for the day lose 25 for the week | gold to trade in 2896629524 range achiievers equities | gold heading for worst week since november on rate hike worries | has bitcoin matched golds status one expert weighs in
2017-03-06,42429,-0.16666666666666666,gold steadies on safehaven buying weaker dollar | gold futures jump to rs 29141 per 10 gm | gold off session lows despite dollar rise | gold ends lower on interestrate outlook but geopolitical worries buoy | gold futures climb rs 121 as speculators widen position
2017-03-07,41943,-0.8571428571428571,gold prices stretch losing streak to a sixth session | gold steady amid fed rate hike expectations | gold futures settle at a nearly 5week low | gold futures decline 016 on weak global cues | april gold down 940 or 08 to settle at 121610oz
2017-03-08,41430,-1.0,gold prices drop for 7th straight session | gold prices log 7th straight loss | gold cracks below rs 29000 on reduced demand | april gold off 610 or 05 at 120990oz | april gold down 670 or 06 to settle at 120940oz
2017-03-09,40834,-0.7777777777777778,april gold down 210 or 02 at 120750oz | gold steady near fiveweek low ahead of us jobs data | april gold off 220 or 02 at 120740oz | gold holds on to modest loss after data | gold settles down 620 or 05  at 120320 for 8th day of losses
2017-03-10,40528,-0.8888888888888888,gold suffers longest stretch of declines since july 2015 | gold falls below key level of 361200 ahead of us jobs data | gold holds losses after jobs report | gold rate today check out price trends and market outlook | april gold off 590 or 05 at 119770oz
2017-03-13,40418,0.5,gold settles higher to end streak of losses | gold prices end streak of losses finish higher for the session | april gold gains 170 or 01 to settle at 120310oz | gold loan cos set to lose sheen on rbi regulation
2017-03-14,40083,-0.7142857142857143,gold futures down at rs 28308 per 10 gm | gold stays close to 6week low as investors await fed outcome | gold slips but holds ground above 1200 ahead of fed interestrate decision | gold ends with a loss clings to 1200 ahead of fed decision | april gold settles at 120260oz down 50 cents or less than 01
2017-03-15,40045,-0.1,gold futures finish lower ahead of fed interestrate decision | why the fed interestrate hike fueled a rally in gold | gold settles lower then climbs after fed decision to raise interest rates | gold slides below 1200 as markets await fed rate message | prices for gold climb oil gains more ground after feds interestrate decision
2017-03-16,40598,0.8888888888888888,april gold rallies by 2640 or 22 to settle at 122710oz | april gold jumps 2530 or 21 to 1226 an ounce | april gold up 3050 or 25 at 123120oz | gold rallies to highest finish in two weeks | barrick gold stock price target raised to 23 from 19 at rbc capital
2017-03-17,40909,1.0,gold futures end the week 24 higher | april gold settles at 123020bbl up 310 or 03 | gold heads for first weekly gain in three as fed signal hurts dollar | gold posts biggest weekly gain since early february | gold prices score of gain of more than 2 for the week
2017-03-20,40869,0.8333333333333334,gold prices log highest settlement in twoandahalf weeks | spot gold silver prices surge on weak dollar index | gold prices settle at a two and a half week high | april gold settles at 1234oz up 380 or 03 | gold futures mark highest finish since march 1
2017-03-21,41282,0.6,april gold up 1250 or 1 to settle at 124650oz | gold settles at a nearly 3week high as dollar drops | gold up a 4th session in row settles at a nearly 3week high | gold prices mark fourth straight session climb | gold falls in early trade rs 28820 key level to watch
2017-03-22,41233,1.0,gold futures notch fifth straight session gain | gold prices notch 5th straight gain buoyed by a slump in risky assets | april gold settles at 124970oz up 320 or 03
2017-03-23,41300,-0.8571428571428571,gold prices settle lower to end a multisession rise | april gold off 70 cents or less than 01 at 1249200z | gold futures end lower after 5session climb | gold holds below 3week peak as dollar recovers trumps policy in focus | gold trades flat after joblessclaims report
2017-03-24,41530,0.375,gold futures end the week roughly 15 higher | gold recovers to rs 29350 on spot demand | april gold settles at 124850oz up 130 or 01 | april gold off 220 or 02 at 1245oz | gold holds losses after durablegoods orders
2017-03-27,42122,1.0,gold hits 1month peak as trumps healthcare failure hurts dollar | gold futures rise to rs 29034 on firm global cues | gold futures log highest settlement since late february | april gold gains 720 or 06 to settle at 125570oz | gold ends at a 1month high as traders shy away from risky assets
2017-03-28,42388,-0.7142857142857143,gold prices mark a loss as us equities dollar gain ground | april gold settles at 125560oz down 10 cents for the session | gold prices end with a slight loss as us equities dollar gain ground | april gold down 160 or 01 at 125410oz after highs above 1258 | gold silver trade flat in morning deals
2017-03-29,42283,-0.2,april gold falls 190 or 02 to settle at 125370oz | gold for june delivery loses 2 or 02 to finish at 125680oz | gold rate check out the latest gold price trends and market outlook | gold extends retreat from a 1month high | meet dstreets whizkid investor who stays anonymous but strikes gold in stocks
2017-03-30,42147,-1.0,gold settles lower unable to shake off strengthening dollar | gold prices finish lower as dollar strengthens | june gold settles at 1248oz down 880 or 07 | gold adds to earlly loss after jobless claims gdp revision | april gold falls 690 or 06 at 124680oz
2017-03-31,42326,0.0,gold silver slip its time to tread with caution | june gold off 480 or 04 at 124320oz | gold futures drop rs 72 on weak global cues silver weakens in futures trade | gold falters in march but books 8 quarterly climb | gold for june delivery settles 320 or 03 higher at 125120oz
2017-04-03,42321,0.8333333333333334,gold inches up to rs 29270 silver slips to rs 42400 per kg | gold logs second straight gain as us ism data disappoint | june gold gains 280 or 02 to finish at 1254oz | gold prices firm buoyed by tepid us economic data | gold settles modestly higher as stocks stage retreat
2017-04-04,42570,0.75,gold settles up 440 or 04 at 125840 an ounce | gold closes higher for 3rd day ahead of china trade meeting | should you invest in gold right now | gold settles higher for third day as investors await trumpxi meeting
2017-04-05,42258,-0.7142857142857143,gold snaps 3session win streak as investors turn to stocks | gold is marching toward 1300  but this could trip it up | gold extends losses to 124730 following fed minutes | june gold off 640 or 05 at 1252oz | gold settles lower as robust economic data boost risky assets
2017-04-06,42093,1.0,gold slightly trims gains after joblessclaims report | gold settles higher ahead of trumpxi meeting | gold settles higher as traders await trumpxi meeting | gold settles up 480 or 04 at 125330 an ounce | june gold up 490 or 04 at 125340oz
2017-04-07,41379,0.9,june gold traded at 126530 ahead of data | gold pares sharp early gains but finishes higher to book fourth straight weekly advance | june gold settles 4 or 03 higher at 125730oz | gold rebounds to rs 29300 on global cues spot demand | gold ends day week higher but pares firmer gain on dollar strength
2017-04-10,41366,-0.7142857142857143,gold settles lower after posting gains over the last two sessions | investors pull out rs 775 cr from gold etfs in fy17 | highland gold mining swings to 2016 profit | gold prices end lower after failed attempt to rebound | june gold falls 340 or 03 to settle at 125390oz
2017-04-11,42187,0.7777777777777778,june gold settles at 127420oz up 2030 or 16 | gold settles at a 5month high as investors focus on geopolitics | gold steady finds support from geopolitical worries | gold prices settle at highest level since november | gold futures rise to rs 28844 on firm global cues
2017-04-12,42202,0.6666666666666666,gold touches 5month highs on geopolitical tensions | gold near 5month highs in riskoff trade | gold prices settle higher for a second straight session | june gold climbs 390 or 03 to settle at 127810oz | gold to trade in 2859829526 achiievers equities
2017-04-13,42571,1.0,june gold up 1040 or 08 to settle at 128850oz | gold prices stretch rally in to a third straight session | gold prices up a third straight session to settle at highest since nov 4 | gold silver prices notch third straight session climb | gold holds firm gain up 08 at 128840oz after data
2017-04-17,42497,1.0,gold futures rise to rs 29459 on firm global cues | gold hits fivemonth high on rising geopolitical tensions | june gold climbs 340 or 03 to settle at 129190oz | june gold less than 01 higher at 128910oz | gold gains 3 in 4 sessions as global tensions drive haven demand
2017-04-18,42187,0.0,june gold settles at 129410oz up 220 or 02 | gold shakes off weakness to eke out a gain as dollar falls | gold shakes off losses to finish higher | june gold holds 03 at 128770oz | gold holds early loss after march housing start data
2017-04-19,41898,-0.8571428571428571,gold futures log lowest finish since april 12 | gold falls in electronic trade after fed beige book release | gold logs first loss in 6 sessions extends decline after beige book | polymetal gold output rises keeps 2017 targets | june gold trades at 128180oz down from 128340 settlement
2017-04-20,41505,1.0,acacia mining revenue up 6 on gold price rise | gold ends with small gain | june gold settles at 128380oz up 40 cents for the session
2017-04-21,41289,0.42857142857142855,golds climb for the session erases its weekly loss | gold ends roughly 60 cents higher for the week | june gold gains 530 or 04 to settle at 128910oz | gold logs a gain for the session erases its loss for the week | gold prices erase their loss for the week
2017-04-24,41129,-0.8571428571428571,gold falls as stocks gain after french election result | gold silver slip over 050 prices to stay range bound | gold ends lower after vote soothes french euro exit fears | gold ends lower as french election result takes shine off havens | june gold futures fall 1160 or 09 to settle at 127750 an ounce
2017-04-25,40416,-0.8571428571428571,june gold settles at 126720oz down 1030 or 08 | gold jewellery sales expected to double this akshaya tritiya | gold extends losses down at rs 29600 on weak global cues | gold prices settle at lowest level in more than 2 weeks | gold ends at a morethan2week low as risky assets draw demand
2017-04-26,39858,0.0,golds tempered climb makes gains more sustainable says millingstanley | june gold down 3 or 02 to settle at 126420oz | gold pares loss oil holds gains as trump administration announces its tax plan | gold prices settle lower as trump administration unveils tax plan
2017-04-27,39670,0.7777777777777778,are you going for physical gold or paper gold thisakshayatritiya | june gold up 02 at 126610oz | buy sell gold instantly on paytm | june gold edges up by 170 or 01 to settle at 126590oz | june gold up less than 01 at 126470oz
2017-04-28,39503,0.7,reduce import duty on gold says niti aayog | akshaya tritiya big gold discounts on offer do these checks before buying | gold prices gain for the month but fall for the week | glitter is back this akshaya tritiya says world gold council india head | gold to trade in 2864928877 achiievers equities
2017-05-01,38685,-1.0,gold loses 1 to finish at lowest in three weeks | gold falls to rs 29450 on weak global cues lower spot demand | june gold off 02 at 126520oz after data | gold prices mark 3week low | gold futures mark lowest settlement in three weeks
2017-05-02,38689,0.75,worlds biggest gold miner etf sees record outflows | gold ends slightly higher following a recent drop to threeweek lows | gold ends higher shakes off 3week lows as investors await fed meeting outcome | june gold edges up by 150 or 01 to settle at 1257oz
2017-05-03,38292,-0.3,june gold falls 850 or 07 to settle at 124850oz | gold logs lowest finish in a monthadds to drop as fed points to rate hikes | why now may be a good time to buy gold and silver | gold futures mark lowest settlement since april 5 | gold lower after adp payrollsreport
2017-05-04,37706,-0.6363636363636364,indias gold demand up 15 to 1235 tonne in q1 2017 world gold council | gold holds lower after joblessclaims report other data | gold silver trade lower in morning deals | june gold settle at 122860oz down 1990 or 16 | gold investment demand falls 34 but wgc says it was still robust
2017-05-05,37757,-0.3333333333333333,june gold futures up 620 or 05 to 123490 an ounce | gold briefly turns negative after jobs report | gold futures lose about 33 for the week | gold up on safehaven bid but on track for worst week since november | june gold falls 170 or 01 to settle at 122690oz
2017-05-08,38011,0.25,june gold falls 30 cents to trade at 122660oz | gold tallies a modest gain after worst week of 2017 | gold likely to fall towards rs 27500 level on low demand strong us data | gold silver rise as euro gained after macron win in france | gold prices settle slightly higher after threesession decline
2017-05-09,37789,-0.6666666666666666,gold prices settle at an eightweek low | june gold drops 11 or 09 to settle at 121610oz | gold futures mark lowest finish since midmarch | gold holds near 7week low as safehaven demand fades | gold gains in asia as trumps firing of comey sparks policy concerns
2017-05-10,37952,0.6666666666666666,june gold settles at 121890oz up 280 or 02 | 7 reasons gold prices will crash this summer | gold holds gains in asia on riskon sentiment over us politics | gold futures climb to rs 28085 on firm global cues | gold prices end higher in wake of fbi directors dismissal
2017-05-11,37992,1.0,gold scores first backtoback gains in nearly 2 weeks as dollar steadies | gold futures settle higher for a second straight session | june gold ends at 122420oz up 530 or 04 | gold futures trim gain after jobless claims ppi data | june gold up 02 at 122080 an ounce
2017-05-12,38155,0.75,gold prices settle higher gain a few cents for the week | gold holds modest gain after retail sales cpi | gold futures post a gain of less than 01 for the week | june gold gains 350 or 03 to settle at 122770oz | gold rebounds to rs 28550 on firm global cues spot demand
2017-05-15,38502,0.875,gold adds to early gain after empire state | gold imports surge 3fold to 385 billion in april | gold ends at a nearly 2week high as tensions over north korea rise | june gold trades 680 or 06 higher at 123450oz | gold futures log highest finish since may 3
2017-05-16,38744,0.7777777777777778,gold holds ground at twoweek high | gold futures rise to rs 28085 per 10 gm | gold rises for 4th as dollar eases on weak us data | gold holds ground at highest settlement in about two weeks | june gold settles at 123640oz up 640 or 05
2017-05-17,39199,0.9,gold prices settle at highest level of the month | gold futures mark highest settlement since april 28 | june gold jumps 2110 or 17 to 125750oz | june gold futures up 690 or 06 to 124330 an ounce | gold gains in asia as trump probe widens with counsel appointment
2017-05-18,38889,0.0,gold snaps 6session win streak as stocks rebound | gold snaps sixday winning streak | june gold up 70 cents or less than 01 at 125980oz | gold pares gains slightly after joblessclaims philly fed report | june gold falls 590 or 05 to settle at 125280oz
2017-05-19,39111,1.0,june gold climbs 80 cents or less than 01 to settle at 125360oz | gold tops rs 29000 mark on riskoff sentiment | gold futures end the week about 21 higher | gold prices climb more than 2 for the week
2017-05-22,39874,0.2857142857142857,gold prices settle at a threeweek high | gold to trade in 2839528905 achiievers equities | gold prices settle at highest level since april 28 | gold prices dip as asian stocks gain | gold prices tally highest settlement in 3 weeks
2017-05-23,39958,0.0,june gold settles at 125550oz down 590 or 05 | june gold down 580 or 05 to 125560oz | gold prices retreat from a 3week high | gold tips slightly higher after flash pmi data | gold prices trade near session lows on comex
2017-05-24,39832,0.0,gold suffers backtoback losses sees kneejerk reaction to fed minutes | june gold at 125430oz in electronic trade after 125310 settlement | gold tops rs 29000mark up rs 185 on jewellers buying | june gold falls 240 or 02 to settle at 125310oz ahead of fed minutes | june gold pulls back to 125120oz in electronic trade down from sessions finish
2017-05-25,39802,0.6666666666666666,gold tips slightly higher after weekly joblessclaims trade data | june gold 03 higher at 125660oz | gold prices halt twosession skid as dollar stalls | gold gains slightly in asia with china demand in focus | gold holds steady as dollar slips after fed minutes
